time,latitude,longitude,depth,mag,nst,gap,dmin,rms,updated,place,type,horizontalError,depthError,magError,magNst,status,year,month,day,h:m:s,state,city
2018-11-12 18:39:18+00:00,36.4018,-96.8737,5,3,42.15871825,69,0.058,0.26,2019-02-14T01:01:24.567Z,"9 km NW of Pawnee, Oklahoma",earthquake,0.9,1.9,0.06,72,reviewed,2018,11,12,18:39:18,Oklahoma,Pawnee
2018-11-12 13:14:32+00:00,36.3682,-97.7128,7.23,2.5,42.15871825,34,0.182,0.23,2019-01-30T18:36:20.040Z,"1 km NNW of Fairmont, Oklahoma",earthquake,1,5.6,0.228,23,reviewed,2018,11,12,13:14:32,Oklahoma,Enid
2018-11-12 11:25:05+00:00,36.3688,-97.7095,6.72,2.5,42.15871825,46,0.184,0.32,2019-01-30T18:36:20.040Z,"1 km NNW of Fairmont, Oklahoma",earthquake,1.1,5.3,0.195,20,reviewed,2018,11,12,11:25:05,Oklahoma,Enid
2018-11-12 00:53:47+00:00,39.229,-120.0988333,3.59,2.95,21,60,0.2112,0.09,2018-12-13T01:05:16.629Z,"4km WSW of Tahoe Vista, CA",earthquake,0.19,1.12,0.138,66,reviewed,2018,11,12,0:53:47,California,Dollar Point
2018-11-11 23:30:39+00:00,36.2867,-97.5135,7.2,2.5,42.15871825,50,0.213,0.19,2019-01-21T16:42:54.040Z,"5 km WNW of Lucien, Oklahoma",earthquake,0.8,5.2,0.179,23,reviewed,2018,11,11,23:30:39,Oklahoma,Perry
2018-11-11 18:44:32+00:00,36.7682,-98.0628,6.84,2.7,42.15871825,97,0.095,0.23,2019-01-21T16:42:54.040Z,"8 km ENE of Nescatunga, Oklahoma",earthquake,1.3,2,0.208,25,reviewed,2018,11,11,18:44:32,Oklahoma,Cherokee
2018-11-11 06:44:56+00:00,40.4561,-116.1253,7.7,3.3,41,83.22,0.502,0.1737,2019-01-21T16:42:55.040Z,"28 km S of Carlin, Nevada",earthquake,1.05535678,2.9,0.29,24,reviewed,2018,11,11,6:44:56,Nevada,Carlin
2018-11-10 20:01:08+00:00,38.0626667,-122.2278333,8.51,2.7,84,94,0.006328,0.14,2018-11-14T03:03:38.218Z,"2km NW of Crockett, CA",earthquake,0.18,0.24,0.125,87,reviewed,2018,11,10,20:01:08,California,Crockett
2018-11-10 19:56:02+00:00,38.061,-122.2285,8.84,3.53,192,61,0.006408,0.17,2020-09-05T08:15:30.587Z,"2km NW of Crockett, CA",earthquake,0.11,0.16,0.159464844,5,reviewed,2018,11,10,19:56:02,California,Crockett
2018-11-10 14:11:54+00:00,36.6686667,-121.2943333,5.89,3.45,68,54,0.05996,0.09,2019-01-21T16:42:59.040Z,"14km S of Tres Pinos, CA",earthquake,0.13,0.4,0.159464844,4,reviewed,2018,11,10,14:11:54,California,Ridgemark
2018-11-10 10:38:37+00:00,32.7803333,-116.4071667,12.11,2.57,81,53,0.1113,0.25,2018-11-12T18:41:18.410Z,"12km ESE of Pine Valley, CA",earthquake,0.17,0.48,0.139,118,reviewed,2018,11,10,10:38:37,California,Pine Valley
2018-11-09 20:31:48+00:00,39.4251667,-123.2875,5.55,3.79,51,55,0.05842,0.08,2019-09-03T15:25:32.329Z,"6km ENE of Willits, CA",earthquake,0.12,0.3,0.159464844,6,reviewed,2018,11,9,20:31:48,California,Willits
2018-11-09 14:58:09+00:00,33.4853333,-116.8048333,1.43,3.78,138,12,0.02722,0.22,2019-01-21T16:42:59.040Z,"7km NE of Aguanga, CA",earthquake,0.1,0.23,0.159464844,4,reviewed,2018,11,9,14:58:09,California,Aguanga
2018-11-09 14:48:40+00:00,33.4835,-116.803,1.95,2.95,132,21,0.02888,0.23,2019-01-21T16:42:59.040Z,"7km NE of Aguanga, CA",earthquake,0.11,0.26,0.15,153,reviewed,2018,11,9,14:48:40,California,Aguanga
2018-11-09 14:45:50+00:00,33.4835,-116.8021667,2.05,3.7,135,12,0.02883,0.26,2019-04-05T20:44:20.070Z,"7km NE of Aguanga, CA",earthquake,0.11,0.25,0.159464844,4,reviewed,2018,11,9,14:45:50,California,Aguanga
2018-11-09 14:45:28+00:00,33.4813333,-116.8018333,1.88,2.94,136,21,0.03098,0.22,2018-11-09T16:27:03.980Z,"7km NE of Aguanga, CA",earthquake,0.1,0.24,0.129,95,reviewed,2018,11,9,14:45:28,California,Aguanga
2018-11-09 14:33:51+00:00,25.9824,-110.4898,10,4.9,42.15871825,153,2.339,1.06,2019-01-21T16:42:57.040Z,"86 km E of Loreto, Mexico",earthquake,8.2,1.9,0.048,136,reviewed,2018,11,9,14:33:51,Baja California Sur,Loreto
2018-11-09 14:01:29+00:00,33.1963333,-115.6086667,3.8,2.53,55,43,0.01759,0.25,2018-11-09T22:04:07.738Z,"10km WSW of Niland, CA",earthquake,0.17,0.17,0.207,75,reviewed,2018,11,9,14:01:29,California,Niland
2018-11-09 07:49:44+00:00,32.402,-115.2543333,20.45,2.73,32,114,0.04627,0.28,2018-11-09T17:59:37.560Z,"8km NW of Delta, B.C., MX",earthquake,0.45,1.35,0.141,46,reviewed,2018,11,9,7:49:44,Baja California,Delta
2018-11-09 05:57:06+00:00,32.3843333,-115.2398333,12.13,3.25,31,118,0.06533,0.38,2019-01-21T16:42:59.040Z,"6km NW of Delta, B.C., MX",earthquake,0.71,1.56,0.154,193,reviewed,2018,11,9,5:57:06,Baja California,Delta
2018-11-09 04:12:24+00:00,35.2266667,-118.8758333,14.06,2.98,45,42,0.1064,0.19,2019-01-21T16:42:59.040Z,"5km WNW of Arvin, CA",earthquake,0.18,0.41,0.14,101,reviewed,2018,11,9,4:12:24,California,Weedpatch
2018-11-09 04:12:12+00:00,47.6025,-70.162,11.19,2.6,42.15871825,107,0.814,0.31,2019-01-21T16:42:52.040Z,"5 km S of La Malbaie, Canada",earthquake,5,6.7,0.208,6,reviewed,2018,11,9,4:12:12,Quebec,La Malbaie
2018-11-08 23:47:38+00:00,36.4603333,-121.0425,4.98,2.72,68,78,0.04026,0.08,2018-11-09T19:04:26.656Z,"12km SE of Pinnacles, CA",earthquake,0.1,0.34,0.2,83,reviewed,2018,11,8,23:47:38,California,Greenfield
2018-11-08 22:02:09+00:00,43.7414,-105.3351,0,3.4,42.15871825,96,1.012,0.9,2019-01-21T16:42:51.040Z,"12 km E of Wright, Wyoming",mining explosion,2.3,1.7,0.041,80,reviewed,2018,11,8,22:02:09,Wyoming,Wright
2018-11-08 20:21:19+00:00,40.3676667,-124.728,23.86,2.64,29,236,0.317,0.25,2018-11-09T03:07:02.654Z,"38km W of Petrolia, CA",earthquake,1.49,3.97,0.139,22,reviewed,2018,11,8,20:21:19,California,Ferndale
2018-11-08 19:37:58+00:00,36.699,-97.6743,7.22,2.5,42.15871825,59,0.226275377,0.15,2019-01-21T16:42:54.040Z,"10 km W of Lamont, Oklahoma",earthquake,0.9,4.7,0.209,47,reviewed,2018,11,8,19:37:58,Oklahoma,Medford
2018-11-08 17:16:50+00:00,33.7793333,-116.1338333,7.87,3.2,119,34,0.07507,0.17,2019-01-21T16:42:59.040Z,"10km NE of Indio, CA",earthquake,0.1,0.4,0.153,260,reviewed,2018,11,8,17:16:50,California,Indio
2018-11-08 01:58:35+00:00,37.7951667,-121.6116667,15.61,2.78,87,37,0.03257,0.14,2018-11-12T01:07:34.404Z,"6km WNW of Mountain House, CA",earthquake,0.17,0.26,0.127,77,reviewed,2018,11,8,1:58:35,California,Mountain House
2018-11-07 21:47:15+00:00,43.4937,-105.3904,0,3.2,42.15871825,48,1.164,0.57,2019-01-21T16:42:51.040Z,"29 km SSE of Wright, Wyoming",mining explosion,3.3,1.7,0.062,46,reviewed,2018,11,7,21:47:15,Wyoming,Wright
2018-11-07 17:37:18+00:00,36.2803,-97.5094,6.4,2.5,42.15871825,31,0.222,0.14,2019-01-21T16:42:54.040Z,"4 km W of Lucien, Oklahoma",earthquake,1.2,5.2,0.093,30,reviewed,2018,11,7,17:37:18,Oklahoma,Perry
2018-11-07 06:24:40+00:00,33.4936667,-116.5148333,14.03,2.87,117,26,0.06508,0.18,2018-11-08T00:30:14.233Z,"16km ESE of Anza, CA",earthquake,0.11,0.19,0.222,25,reviewed,2018,11,7,6:24:40,California,Anza
2018-11-07 03:35:46+00:00,36.5277,-112.7955,5.58,2.5,42.15871825,30,0.418,0.68,2019-01-21T16:42:59.040Z,"33 km NNW of Supai, Arizona",earthquake,2.4,1.5,0.041,78,reviewed,2018,11,7,3:35:46,Arizona,Colorado City
2018-11-06 19:28:11+00:00,37.7171667,-122.1216667,5.38,2.53,96,28,0.00723,0.11,2019-10-15T06:00:08.289Z,"3km ESE of San Leandro, CA",earthquake,0.09,0.15,0.149,84,reviewed,2018,11,6,19:28:11,California,Ashland
2018-11-06 06:55:23+00:00,40.3268,-119.6852,3.8,2.8,16,77.52,0.397,0.1466,2019-01-21T16:42:55.040Z,"40 km SW of Empire, Nevada",earthquake,1.05535678,2.9,0.15,7,reviewed,2018,11,6,6:55:23,Nevada,Spanish Springs
2018-11-06 06:35:51+00:00,36.1476667,-118.0665,0.59,3.48,32,76,0.1739,0.17,2019-01-21T16:42:59.040Z,"16km NW of Coso Junction, CA",earthquake,0.18,0.5,0.14,302,reviewed,2018,11,6,6:35:51,California,Lone Pine
2018-11-06 04:19:54+00:00,40.3806667,-120.7603333,-1.21,2.51,30,90,0.1974,0.17,2018-11-07T03:45:03.696Z,"10km WSW of Susanville, CA",earthquake,0.45,4.24,0.066,32,reviewed,2018,11,6,4:19:54,California,Susanville
2018-11-05 21:09:41+00:00,43.7631,-105.3528,0,3.4,42.15871825,80,1.016,0.39,2019-01-21T16:42:51.040Z,"11 km E of Wright, Wyoming",mining explosion,7.5,1.7,0.059,56,reviewed,2018,11,5,21:09:41,Wyoming,Wright
2018-11-05 14:30:27+00:00,36.7884,-97.7317,4.82,2.7,42.15871825,40,0.12,0.19,2019-01-21T16:42:54.040Z,Oklahoma,earthquake,1.3,6.2,0.086,35,reviewed,2018,11,5,14:30:27,Oklahoma,Medford
2018-11-05 00:53:57+00:00,35.2355,-97.7523,6.28,3.3,42.15871825,53,0.226275377,0.4,2020-03-20T02:23:49.050Z,"1 km W of Bridge Creek, Oklahoma",earthquake,1.1,4.9,0.159464844,42.74671503,reviewed,2018,11,5,0:53:57,Oklahoma,Tuttle
2018-11-04 21:31:39+00:00,35.1715,-111.541,5,3.1,42.15871825,94,0.37,0.85,2019-01-21T14:29:47.040Z,"10 km ESE of Flagstaff, Arizona",earthquake,1.1,1.9,0.038,89,reviewed,2018,11,4,21:31:39,Arizona,Flagstaff
2018-11-04 21:11:10+00:00,37.8813333,-112.5428333,7.44,2.63,27,54,0.3254,0.2,2019-01-21T14:29:47.040Z,"11 km NW of Panguitch, Utah",earthquake,0.39,0.89,0.115,11,reviewed,2018,11,4,21:11:10,Utah,Panguitch
2018-11-04 10:22:18+00:00,36.7785,-121.5086667,7.82,2.72,61,42,0.02841,0.1,2018-11-30T19:06:18.115Z,"8km SSE of San Juan Bautista, CA",earthquake,0.14,0.22,0.153,91,reviewed,2018,11,4,10:22:18,California,San Juan Bautista
2018-11-04 06:20:26+00:00,31.7416,-104.5739,5,2.6,42.15871825,107,0.498,0.3,2019-01-21T14:29:46.040Z,"51 km SSW of Whites City, New Mexico",earthquake,2.4,1.9,0.085,18,reviewed,2018,11,4,6:20:26,New Mexico,Loving
2018-11-04 05:58:57+00:00,36.5467,-112.7977,5,2.5,42.15871825,57,0.424,0.38,2019-02-16T02:13:51.110Z,"35 km NNW of Supai, Arizona",earthquake,1.7,1.9,0.052,48,reviewed,2018,11,4,5:58:57,Arizona,Colorado City
2018-11-04 03:00:08+00:00,28.9886,-97.903,5,2.8,42.15871825,106,0.156,0.73,2019-01-21T14:29:46.040Z,"11 km E of Falls City, Texas",earthquake,5.1,2,0.083,38,reviewed,2018,11,4,3:00:08,Texas,Karnes City
2018-11-04 02:10:43+00:00,35.7567,-97.9638,8.18,2.6,42.15871825,68,0.226275377,0.65,2019-01-21T14:29:46.040Z,"3 km NNE of Okarche, Oklahoma",earthquake,1.1,8.6,0.159464844,42.74671503,reviewed,2018,11,4,2:10:43,Oklahoma,Okarche
2018-11-03 16:20:28+00:00,36.6843333,-121.3143333,4.84,2.82,57,53,0.07332,0.07,2018-11-09T04:00:01.693Z,"12km S of Tres Pinos, CA",earthquake,0.13,0.58,0.17,91,reviewed,2018,11,3,16:20:28,California,Ridgemark
2018-11-03 14:50:15+00:00,40.297,-124.4356667,7.35,2.64,21,255,0.1166,0.17,2018-11-07T23:26:02.335Z,"13km WSW of Petrolia, CA",earthquake,1.33,0.66,0.264,35,reviewed,2018,11,3,14:50:15,California,Ferndale
2018-11-02 20:23:06+00:00,39.2963,-114.6964,0,2.6,10,146.76,0.277,1.9822,2018-11-03T02:04:22.580Z,"13 km SSE of McGill, Nevada",explosion,1.05535678,0,0.7,3,reviewed,2018,11,2,20:23:06,Nevada,McGill
2018-11-02 19:18:52+00:00,36.6798333,-121.3051667,4.05,2.6,54,65,0.06925,0.07,2018-11-03T04:58:02.403Z,"12km S of Tres Pinos, CA",earthquake,0.14,0.59,0.165,74,reviewed,2018,11,2,19:18:52,California,Ridgemark
2018-11-02 18:00:11+00:00,43.5244,-105.3103,0,3.3,42.15871825,79,1.098,0.81,2019-01-21T14:29:44.040Z,"29 km SSE of Wright, Wyoming",mining explosion,5.6,1.7,0.049,54,reviewed,2018,11,2,18:00:11,Wyoming,Wright
2018-11-02 17:02:54+00:00,36.6725,-121.3016667,5.6,2.94,54,54,0.0624,0.07,2018-11-04T07:08:09.051Z,"13km S of Tres Pinos, CA",earthquake,0.12,0.49,0.149,99,reviewed,2018,11,2,17:02:54,California,Ridgemark
2018-11-02 17:00:01+00:00,47.5584,-92.9819,0,2.7,42.15871825,103,1.075,0.75,2019-01-21T14:29:44.040Z,"10 km NW of Chisholm, Minnesota",mining explosion,4.6,2,0.136,14,reviewed,2018,11,2,17:00:01,Minnesota,Chisholm
2018-11-02 16:54:05+00:00,36.6725,-121.2971667,5.46,2.84,60,65,0.0631,0.06,2018-11-03T03:57:03.823Z,"13km S of Tres Pinos, CA",earthquake,0.11,0.5,0.165,72,reviewed,2018,11,2,16:54:05,California,Ridgemark
2018-11-02 16:22:48+00:00,45.8738,-111.4011,5,2.5,42.15871825,88,0.057,0.43,2019-02-22T07:10:11.180Z,"2 km ESE of Logan, Montana",earthquake,2.9,2,0.062,34,reviewed,2018,11,2,16:22:48,Montana,Manhattan
2018-11-02 16:19:30+00:00,36.6861667,-121.3178333,6.54,3.31,74,53,0.0752,0.11,2019-01-21T14:29:44.040Z,"12km S of Tres Pinos, CA",earthquake,0.13,0.49,0.155,49,reviewed,2018,11,2,16:19:30,California,Ridgemark
2018-11-02 15:55:10+00:00,36.672,-121.2966667,4.33,2.59,60,66,0.06271,0.05,2018-11-03T04:43:03.312Z,"13km S of Tres Pinos, CA",earthquake,0.11,0.51,0.16,69,reviewed,2018,11,2,15:55:10,California,Ridgemark
2018-11-02 15:52:11+00:00,36.6765,-121.3026667,5.48,2.96,56,54,0.06621,0.05,2019-01-21T14:29:44.040Z,"13km S of Tres Pinos, CA",earthquake,0.11,0.51,0.151,77,reviewed,2018,11,2,15:52:11,California,Ridgemark
2018-11-02 15:27:03+00:00,36.6763333,-121.303,5.27,3.55,65,54,0.06601,0.07,2019-01-21T14:29:44.040Z,"13km S of Tres Pinos, CA",earthquake,0.12,0.52,0.159464844,5,reviewed,2018,11,2,15:27:03,California,Ridgemark
2018-11-02 15:15:48+00:00,36.6775,-121.3038333,5.08,3.12,59,54,0.06707,0.06,2019-01-21T14:29:44.040Z,"13km S of Tres Pinos, CA",earthquake,0.11,0.58,0.166,40,reviewed,2018,11,2,15:15:48,California,Ridgemark
2018-11-02 13:22:45+00:00,36.6793333,-121.3055,2.61,3.56,31,77,0.06873,0.05,2019-01-21T14:29:44.040Z,"12km S of Tres Pinos, CA",earthquake,0.19,1.05,0.159464844,6,reviewed,2018,11,2,13:22:45,California,Ridgemark
2018-11-02 13:10:56+00:00,36.6866667,-121.317,5.47,2.9,55,54,0.07568,0.06,2018-11-03T01:32:03.894Z,"12km S of Tres Pinos, CA",earthquake,0.13,0.54,0.178,83,reviewed,2018,11,2,13:10:56,California,Ridgemark
2018-11-02 13:01:14+00:00,36.6828333,-121.3213333,5.52,3.09,69,53,0.07203,0.14,2019-01-21T14:29:44.040Z,"12km S of Tres Pinos, CA",earthquake,0.13,0.64,0.111,12,reviewed,2018,11,2,13:01:14,California,Ridgemark
2018-11-02 12:58:54+00:00,36.6801667,-121.3146667,6.48,4.11,80,54,0.06916,0.15,2019-10-15T22:50:23.993Z,"12km S of Tres Pinos, CA",earthquake,0.14,0.51,0.159464844,5,reviewed,2018,11,2,12:58:54,California,Ridgemark
2018-11-02 12:39:45+00:00,45.8628,-111.3636,4.15,2.5,42.15871825,89,0.324,0.7,2019-01-21T14:29:44.040Z,"2 km WNW of Manhattan, Montana",earthquake,1.8,7.1,0.053,46,reviewed,2018,11,2,12:39:45,Montana,Manhattan
2018-11-02 03:56:20+00:00,30.957,-103.4725,7.27,3.1,42.15871825,69,0.132,0.45,2019-01-21T14:29:43.040Z,"26 km E of Balmorhea, Texas",earthquake,1.7,1,0.059,38,reviewed,2018,11,2,3:56:20,Texas,Pecos
2018-11-02 03:07:16+00:00,35.2343,-97.7225,6.76,2.5,42.15871825,58,0.095,0.52,2019-01-21T14:29:43.040Z,"1 km E of Bridge Creek, Oklahoma",earthquake,1.2,1.4,0.222,24,reviewed,2018,11,2,3:07:16,Oklahoma,Tuttle
2018-11-01 20:00:30+00:00,43.8075,-105.2091,0,3.6,42.15871825,98,0.903,1.21,2019-01-21T14:29:43.040Z,"23 km ENE of Wright, Wyoming",mining explosion,5,1.8,0.042,74,reviewed,2018,11,1,20:00:30,Wyoming,Wright
2018-11-01 16:55:36+00:00,35.927,-89.9261667,13.11,2.63,48,39,0.04928,0.11,2019-01-21T14:29:42.040Z,"0 km W of Blytheville, Arkansas",earthquake,0.22,0.29,0.133,27,reviewed,2018,11,1,16:55:36,Arkansas,Blytheville
2018-11-01 10:29:50+00:00,38.0578333,-112.8108333,11.61,2.51,28,46,0.1548,0.18,2019-01-21T14:29:42.040Z,"19 km N of Paragonah, Utah",earthquake,0.32,0.61,0.15,11,reviewed,2018,11,1,10:29:50,Utah,Parowan
2018-11-01 06:37:14+00:00,36.234,-98.1635,5,2.5,42.15871825,45,0.104,0.37,2019-01-21T14:29:42.040Z,"2 km SE of Ames, Oklahoma",earthquake,1.4,1.9,0.082,39,reviewed,2018,11,1,6:37:14,Oklahoma,Okeene
2018-11-01 04:30:19+00:00,34.0456,-106.3369,8.54,3.2,42.15871825,36,0.262,0.78,2019-01-21T14:29:42.040Z,"50 km ENE of San Antonio, New Mexico",earthquake,4.3,8.6,0.128,8,reviewed,2018,11,1,4:30:19,New Mexico,Socorro
2018-10-31 23:50:49+00:00,32.8871,-100.9162,5,3,42.15871825,39,0.017,1.03,2019-01-21T14:29:41.040Z,"18 km N of Snyder, Texas",earthquake,2.4,2,0.055,106,reviewed,2018,10,31,23:50:49,Texas,Snyder
2018-10-31 18:03:25+00:00,33.8691667,-116.8948333,12.99,2.66,119,22,0.08613,0.15,2018-11-04T12:36:50.283Z,"6km SSW of Banning, CA",earthquake,0.09,0.24,0.178,149,reviewed,2018,10,31,18:03:25,California,Banning
2018-10-31 15:38:20+00:00,37.3831667,-121.7396667,6.38,2.66,84,33,0.02543,0.06,2018-11-01T04:30:03.144Z,"8km ENE of Alum Rock, CA",earthquake,0.08,0.16,0.17,104,reviewed,2018,10,31,15:38:20,California,East Foothills
2018-10-31 09:34:14+00:00,35.9569,-96.7606,6.18,2.7,42.15871825,63,0.05,0.22,2019-01-21T14:29:41.040Z,"3 km S of Cushing, Oklahoma",earthquake,1,1.7,0.061,69,reviewed,2018,10,31,9:34:14,Oklahoma,Cushing
2018-10-31 09:28:07+00:00,36.2118,-98.9145,6.83,2.5,42.15871825,186,0.099,0.33,2019-01-21T14:29:41.040Z,"0 km SE of Chester, Oklahoma",earthquake,1.8,4.7,0.159464844,42.74671503,reviewed,2018,10,31,9:28:07,Oklahoma,Taloga
2018-10-30 17:59:43+00:00,48.437,-122.5671667,5.63,2.89,22,69,0.226275377,0.33,2019-01-21T14:29:40.040Z,"7 km NW of La Conner, Washington",earthquake,0.48,1.26,0.233442423,16,reviewed,2018,10,30,17:59:43,Washington,Anacortes
2018-10-30 14:55:22+00:00,37.4786,-99.799,5,2.8,42.15871825,115,1.091,0.36,2019-01-21T14:29:40.040Z,"16 km WSW of Bucklin, Kansas",earthquake,2.5,2,0.065,61,reviewed,2018,10,30,14:55:22,Kansas,Ashland
2018-10-30 08:15:17+00:00,38.0615,-112.798,11.67,3.56,33,44,0.1634,0.22,2021-05-05T21:05:39.830Z,"19 km N of Paragonah, Utah",earthquake,0.37,0.57,0.087,23,reviewed,2018,10,30,8:15:17,Utah,Parowan
2018-10-30 07:45:01+00:00,47.2545,-122.5416667,57.22,2.83,60,47,0.226275377,0.37,2019-01-21T14:29:39.040Z,"2 km NNE of University Place, Washington",earthquake,0.54,0.9,0.179200263,47,reviewed,2018,10,30,7:45:01,Washington,University Place
2018-10-30 00:12:29+00:00,37.3595,-121.7225,6.51,2.5,79,30,0.03928,0.06,2018-10-30T23:08:43.511Z,"9km E of Alum Rock, CA",earthquake,0.09,0.22,0.137,86,reviewed,2018,10,30,0:12:29,California,East Foothills
2018-10-29 10:26:04+00:00,35.2293,-97.7283,7.51,2.9,42.15871825,60,0.087,0.71,2019-01-21T14:29:37.040Z,"0 km SE of Bridge Creek, Oklahoma",earthquake,1.4,2.1,0.159464844,42.74671503,reviewed,2018,10,29,10:26:04,Oklahoma,Tuttle
2018-10-29 05:23:14+00:00,36.0698333,-120.6445,3.28,2.96,67,54,0.03916,0.1,2019-01-21T14:29:37.040Z,"24km ENE of San Ardo, CA",earthquake,0.18,0.35,0.133,56,reviewed,2018,10,29,5:23:14,California,Coalinga
2018-10-29 05:22:12+00:00,36.0738333,-120.6433333,4.91,3.31,76,53,0.03853,0.11,2019-01-21T14:29:37.040Z,"24km ENE of San Ardo, CA",earthquake,0.19,0.33,0.159464844,4,reviewed,2018,10,29,5:22:12,California,Coalinga
2018-10-28 23:36:49+00:00,33.8796667,-119.3735,-0.1,2.85,39,88,0.2462,0.38,2018-10-30T19:23:24.649Z,"22km SE of Santa Cruz Is. (E end), CA",earthquake,0.46,1.62,0.139,123,reviewed,2018,10,28,23:36:49,California,Channel Islands Beach
2018-10-28 17:18:59+00:00,37.4241667,-121.6716667,4.99,2.78,100,41,0.05533,0.07,2018-11-03T07:27:49.243Z,"15km ENE of Alum Rock, CA",earthquake,0.08,0.27,0.159,128,reviewed,2018,10,28,17:18:59,California,East Foothills
2018-10-28 14:21:14+00:00,32.9043,-100.9065,4.87,3.1,42.15871825,52,0.031,0.43,2019-01-10T17:18:41.040Z,"20 km N of Snyder, Texas",earthquake,2.9,6.2,0.061,71,reviewed,2018,10,28,14:21:14,Texas,Snyder
2018-10-27 21:53:09+00:00,43.526,-105.1848,0,3.2,42.15871825,85,1.022,0.61,2019-01-10T17:18:33.040Z,"35 km SE of Wright, Wyoming",mining explosion,3.9,1.7,0.066,31,reviewed,2018,10,27,21:53:09,Wyoming,Wright
2018-10-27 20:17:17+00:00,37.3911,-114.1085,6,2.5,8,161.05,0.212,0.2474,2018-11-01T09:41:09.995Z,"37 km W of Veyo, Utah",earthquake,1.05535678,2.9,0,1,reviewed,2018,10,27,20:17:17,Utah,Enterprise
2018-10-27 18:01:22+00:00,36.8073,-97.7918,6.89,2.6,42.15871825,61,0.07,0.36,2019-01-10T17:18:41.040Z,"5 km W of Medford, Oklahoma",earthquake,1.1,2.5,0.159464844,42.74671503,reviewed,2018,10,27,18:01:22,Oklahoma,Medford
2018-10-27 13:58:18+00:00,35.3913333,-118.5443333,4.64,3.07,54,51,0.142,0.14,2019-01-10T17:18:39.040Z,"22km SSW of Bodfish, CA",earthquake,0.13,0.52,0.155,267,reviewed,2018,10,27,13:58:18,California,Bodfish
2018-10-27 10:34:24+00:00,37.4941667,-110.515,6,3.41,16,134,0.9559,0.18,2021-05-05T21:05:38.130Z,"17 km ENE of Halls Crossing, Utah",earthquake,0.76,31.61,0.366,11,reviewed,2018,10,27,10:34:24,Arizona,Kayenta
2018-10-27 07:49:10+00:00,31.0968,-103.1135,5,2.9,42.15871825,53,0.253,0.79,2019-01-10T17:18:39.040Z,"16 km SSW of Coyanosa, Texas",earthquake,4.1,1.8,0.06,64,reviewed,2018,10,27,7:49:10,Texas,Fort Stockton
2018-10-27 01:05:19+00:00,34.1358333,-117.7738333,5.84,2.93,165,12,0.03301,0.24,2019-01-10T17:18:39.040Z,"4km N of La Verne, CA",earthquake,0.12,0.44,0.199,265,reviewed,2018,10,27,1:05:19,California,La Verne
2018-10-26 20:48:23+00:00,44.4844,-105.6065,0,3,42.15871825,118,1.184,0.9,2019-01-10T17:18:32.040Z,"23 km NNW of Gillette, Wyoming",mining explosion,4.1,1.5,0.071,26,reviewed,2018,10,26,20:48:23,Wyoming,Gillette
2018-10-26 20:18:50+00:00,31.5915,-115.804,8.57,2.73,13,140,0.2002,0.12,2018-10-31T21:11:28.641Z,"74km E of Maneadero, B.C., MX",earthquake,0.41,0.71,0.123,41,reviewed,2018,10,26,20:18:50,Baja California,Fraccionamiento del Valle
2018-10-26 19:31:21+00:00,31.3372,-103.4886,5,2.9,42.15871825,60,0.325,0.47,2019-01-10T17:18:39.040Z,"5 km SE of Lindsay, Texas",earthquake,1.1,1.9,0.073,72,reviewed,2018,10,26,19:31:21,Texas,Pecos
2018-10-26 18:50:30+00:00,43.5973,-105.324,0,2.9,42.15871825,121,1.068,0.95,2019-01-10T17:18:32.040Z,"21 km SE of Wright, Wyoming",mining explosion,5.4,1.9,0.091,16,reviewed,2018,10,26,18:50:30,Wyoming,Wright
2018-10-26 01:10:07+00:00,45.8428,-111.4006,7.89,2.8,42.15871825,55,0.078,0.49,2019-02-07T05:31:56.357Z,"5 km SSE of Logan, Montana",earthquake,2.3,6.1,0.049,54,reviewed,2018,10,26,1:10:07,Montana,Manhattan
2018-10-25 10:26:01+00:00,35.9631,-97.2321,4.964,3,42.15871825,20,0.226275377,0.23,2019-01-10T17:18:36.040Z,"0 km NNE of Coyle, Oklahoma",earthquake,1.1,3.7,0.159464844,42.74671503,reviewed,2018,10,25,10:26:01,Oklahoma,Langston
2018-10-25 09:41:25+00:00,35.4881667,-118.303,1.94,3.02,55,42,0.1412,0.14,2019-01-10T17:18:36.040Z,"20km ESE of Bodfish, CA",earthquake,0.13,0.34,0.143,185,reviewed,2018,10,25,9:41:25,California,Weldon
2018-10-25 00:03:53+00:00,33.1918333,-115.6115,2.36,2.85,56,62,0.01271,0.24,2018-10-25T01:01:54.614Z,"10km WSW of Niland, CA",earthquake,0.24,0.27,0.155,97,reviewed,2018,10,25,0:03:53,California,Niland
2018-10-24 21:31:10+00:00,43.506,-105.1735,0,2.8,42.15871825,87,1.027,0.65,2019-01-10T17:18:32.040Z,"37 km SE of Wright, Wyoming",mining explosion,8.4,1.7,0.081,26,reviewed,2018,10,24,21:31:10,Wyoming,Wright
2018-10-24 21:28:02+00:00,36.6015,-117.9796667,10.56,3.59,47,29,0.1511,0.22,2019-01-10T17:18:35.040Z,"8km ENE of Lone Pine, CA",earthquake,0.21,0.68,0.138,268,reviewed,2018,10,24,21:28:02,California,Lone Pine
2018-10-24 20:51:26+00:00,40.7468333,-112.5813333,3.88,2.76,21,100,0.1492,0.17,2019-01-10T17:18:32.040Z,"19 km NNW of Grantsville, Utah",earthquake,0.52,0.98,0.122,16,reviewed,2018,10,24,20:51:26,Utah,Grantsville
